min_consecutive_limit_up,min_entity_board_ratio,pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,volume_shrink_ratio_min,take_profit,stop_loss,hold_days,require_oversold,require_low_close,win_rate,avg_return,total_return,signal_count,profit_factor,score
2,0.5,0.08,0.25,0.5,0.0,0.05,-0.05,7,False,False,0.4328,0.0074,12.3733,402,1.97,0.3244
2,0.3,0.05,0.12,0.5,0.05,0.05,-0.1,5,False,False,0.3784,0.0135,25.2146,259,5.06,0.3243
2,0.3,0.05,0.12,0.5,0.0,0.05,-0.1,5,False,False,0.3784,0.0135,25.2146,259,5.06,0.3243
2,0.5,0.05,0.12,0.5,0.0,0.05,-0.1,5,False,False,0.3784,0.0135,25.2146,259,5.06,0.3243
2,0.5,0.05,0.12,0.5,0.05,0.05,-0.1,5,False,False,0.3784,0.0135,25.2146,259,5.06,0.3243
2,0.5,0.1,0.2,0.5,0.05,0.05,-0.1,5,False,False,0.3759,0.0137,32.6645,274,5.54,0.3238
2,0.5,0.1,0.2,0.5,0.0,0.05,-0.1,5,False,False,0.3759,0.0137,32.6645,274,5.54,0.3238
2,0.3,0.1,0.25,0.3,0.0,0.05,-0.1,7,False,False,0.4167,0.016,4.1787,108,6.02,0.3235
2,0.3,0.1,0.25,0.3,0.05,0.05,-0.1,7,False,False,0.4167,0.016,4.1787,108,6.02,0.3235
2,0.5,0.1,0.25,0.3,0.05,0.05,-0.1,7,False,False,0.4167,0.016,4.1787,108,6.02,0.3235
2,0.5,0.1,0.25,0.3,0.0,0.05,-0.1,7,False,False,0.4167,0.016,4.1787,108,6.02,0.3235
2,0.3,0.1,0.2,0.5,0.0,0.05,-0.07,7,False,False,0.4167,0.0089,7.8763,276,2.4,0.3233
2,0.3,0.1,0.2,0.5,0.05,0.05,-0.07,7,False,False,0.4167,0.0089,7.8763,276,2.4,0.3233
2,0.5,0.08,0.25,0.4,0.0,0.05,-0.07,7,False,True,0.4857,0.0203,0.9821,35,6.42,0.323
2,0.3,0.08,0.25,0.4,0.0,0.05,-0.07,7,False,True,0.4857,0.0203,0.9821,35,6.42,0.323
2,0.3,0.08,0.25,0.4,0.05,0.05,-0.07,7,False,True,0.4857,0.0203,0.9821,35,6.42,0.323
2,0.5,0.08,0.25,0.4,0.05,0.05,-0.07,7,False,True,0.4857,0.0203,0.9821,35,6.42,0.323
2,0.5,0.1,0.2,0.5,0.0,0.05,-0.07,7,False,False,0.4161,0.0088,7.4536,274,2.38,0.3225
2,0.5,0.1,0.2,0.5,0.05,0.05,-0.07,7,False,False,0.4161,0.0088,7.4536,274,2.38,0.3225
2,0.3,0.05,0.2,0.5,0.0,0.05,-0.07,7,False,False,0.431,0.007,14.7316,471,1.92,0.322
2,0.3,0.05,0.2,0.5,0.05,0.05,-0.07,7,False,False,0.431,0.007,14.7316,471,1.92,0.322
2,0.3,0.08,0.25,0.3,0.0,0.05,-0.07,7,False,False,0.4141,0.0125,3.4838,128,3.58,0.3218
2,0.5,0.08,0.25,0.3,0.0,0.05,-0.07,7,False,False,0.4141,0.0125,3.4838,128,3.58,0.3218
2,0.3,0.08,0.25,0.3,0.05,0.05,-0.07,7,False,False,0.4141,0.0125,3.4838,128,3.58,0.3218
2,0.5,0.08,0.25,0.3,0.05,0.05,-0.07,7,False,False,0.4141,0.0125,3.4838,128,3.58,0.3218
2,0.5,0.05,0.2,0.5,0.0,0.05,-0.07,7,False,False,0.4307,0.0069,13.9825,469,1.92,0.3216
2,0.5,0.05,0.2,0.5,0.05,0.05,-0.07,7,False,False,0.4307,0.0069,13.9825,469,1.92,0.3216
2,0.3,0.08,0.12,0.5,0.0,0.05,-0.1,5,False,False,0.3706,0.0147,6.278,143,6.79,0.3208
2,0.5,0.08,0.12,0.5,0.0,0.05,-0.1,5,False,False,0.3706,0.0147,6.278,143,6.79,0.3208
2,0.5,0.08,0.12,0.5,0.05,0.05,-0.1,5,False,False,0.3706,0.0147,6.278,143,6.79,0.3208
2,0.3,0.08,0.12,0.5,0.05,0.05,-0.1,5,False,False,0.3706,0.0147,6.278,143,6.79,0.3208
2,0.3,0.08,0.25,0.5,0.0,0.05,-0.07,5,False,False,0.3911,0.0111,61.6389,404,3.43,0.3205
2,0.3,0.08,0.25,0.5,0.05,0.05,-0.07,5,False,False,0.3911,0.0111,61.6389,404,3.43,0.3205
2,0.3,0.05,0.25,0.3,0.0,0.05,-0.05,7,False,False,0.411,0.0095,2.559,146,2.66,0.3202
2,0.3,0.05,0.25,0.3,0.05,0.05,-0.05,7,False,False,0.411,0.0095,2.559,146,2.66,0.3202
2,0.5,0.05,0.25,0.3,0.05,0.05,-0.05,7,False,False,0.411,0.0095,2.559,146,2.66,0.3202
2,0.5,0.05,0.25,0.3,0.0,0.05,-0.05,7,False,False,0.411,0.0095,2.559,146,2.66,0.3202
3,0.5,0.05,0.25,0.4,0.0,0.05,-0.07,7,False,False,0.4697,0.0162,1.7466,66,3.59,0.32
3,0.5,0.08,0.25,0.4,0.0,0.05,-0.07,7,False,False,0.4697,0.0162,1.7466,66,3.59,0.32
3,0.3,0.08,0.25,0.4,0.0,0.05,-0.07,7,False,False,0.4697,0.0162,1.7466,66,3.59,0.32
3,0.3,0.05,0.25,0.4,0.0,0.05,-0.07,7,False,False,0.4697,0.0162,1.7466,66,3.59,0.32
3,0.3,0.05,0.25,0.4,0.05,0.05,-0.07,7,False,False,0.4697,0.0162,1.7466,66,3.59,0.32
3,0.5,0.08,0.25,0.4,0.05,0.05,-0.07,7,False,False,0.4697,0.0162,1.7466,66,3.59,0.32
3,0.5,0.05,0.25,0.4,0.05,0.05,-0.07,7,False,False,0.4697,0.0162,1.7466,66,3.59,0.32
3,0.3,0.08,0.25,0.4,0.05,0.05,-0.07,7,False,False,0.4697,0.0162,1.7466,66,3.59,0.32
2,0.5,0.05,0.2,0.4,0.05,0.05,-0.07,7,False,False,0.4158,0.0082,7.0366,291,2.28,0.3199
2,0.5,0.08,0.25,0.5,0.0,0.05,-0.07,5,False,False,0.3905,0.011,58.6561,402,3.42,0.3199
2,0.5,0.05,0.2,0.4,0.0,0.05,-0.07,7,False,False,0.4158,0.0082,7.0366,291,2.28,0.3199
2,0.3,0.05,0.2,0.4,0.05,0.05,-0.07,7,False,False,0.4158,0.0082,7.0366,291,2.28,0.3199
2,0.3,0.05,0.2,0.4,0.0,0.05,-0.07,7,False,False,0.4158,0.0082,7.0366,291,2.28,0.3199
2,0.5,0.08,0.25,0.5,0.05,0.05,-0.07,5,False,False,0.3905,0.011,58.6561,402,3.42,0.3199
2,0.5,0.05,0.25,0.4,0.05,0.05,-0.05,7,False,False,0.4225,0.0074,7.4256,329,2.08,0.3198
2,0.3,0.05,0.25,0.4,0.05,0.05,-0.05,7,False,False,0.4225,0.0074,7.4256,329,2.08,0.3198
2,0.3,0.05,0.25,0.4,0.0,0.05,-0.05,7,False,False,0.4225,0.0074,7.4256,329,2.08,0.3198
2,0.5,0.05,0.25,0.4,0.0,0.05,-0.05,7,False,False,0.4225,0.0074,7.4256,329,2.08,0.3198
2,0.5,0.05,0.25,0.3,0.05,0.07,-0.1,7,False,False,0.3356,0.0177,10.1026,146,7.51,0.3191
2,0.5,0.05,0.25,0.3,0.0,0.07,-0.1,7,False,False,0.3356,0.0177,10.1026,146,7.51,0.3191
2,0.3,0.05,0.25,0.3,0.05,0.07,-0.1,7,False,False,0.3356,0.0177,10.1026,146,7.51,0.3191
2,0.3,0.05,0.25,0.3,0.0,0.07,-0.1,7,False,False,0.3356,0.0177,10.1026,146,7.51,0.3191
2,0.3,0.08,0.25,0.4,0.05,0.07,-0.1,7,False,False,0.3309,0.0174,76.6807,269,7.5,0.3183
2,0.3,0.08,0.25,0.4,0.0,0.07,-0.1,7,False,False,0.3309,0.0174,76.6807,269,7.5,0.3183
2,0.5,0.08,0.25,0.4,0.05,0.07,-0.1,7,False,False,0.3309,0.0174,76.6807,269,7.5,0.3183
2,0.5,0.08,0.25,0.4,0.0,0.07,-0.1,7,False,False,0.3309,0.0174,76.6807,269,7.5,0.3183
2,0.3,0.1,0.25,0.5,0.05,0.07,-0.1,7,False,True,0.4146,0.026,1.7662,41,13.52,0.3179
2,0.5,0.1,0.25,0.5,0.05,0.07,-0.1,7,False,True,0.4146,0.026,1.7662,41,13.52,0.3179
2,0.3,0.1,0.25,0.5,0.0,0.07,-0.1,7,False,True,0.4146,0.026,1.7662,41,13.52,0.3179
2,0.5,0.1,0.25,0.5,0.0,0.07,-0.1,7,False,True,0.4146,0.026,1.7662,41,13.52,0.3179
2,0.5,0.1,0.25,0.4,0.05,0.05,-0.1,5,False,False,0.3543,0.0146,21.3499,223,9.23,0.3178
2,0.5,0.1,0.25,0.4,0.0,0.05,-0.1,5,False,False,0.3543,0.0146,21.3499,223,9.23,0.3178
2,0.3,0.1,0.25,0.4,0.0,0.05,-0.1,5,False,False,0.3543,0.0146,21.3499,223,9.23,0.3178
2,0.3,0.1,0.25,0.4,0.05,0.05,-0.1,5,False,False,0.3543,0.0146,21.3499,223,9.23,0.3178
2,0.3,0.08,0.15,0.4,0.0,0.05,-0.07,7,False,False,0.4118,0.0081,1.9845,153,2.35,0.3177
2,0.5,0.08,0.15,0.4,0.0,0.05,-0.07,7,False,False,0.4118,0.0081,1.9845,153,2.35,0.3177
2,0.5,0.1,0.25,0.4,0.05,0.05,-0.05,7,False,False,0.4036,0.009,5.2002,223,2.62,0.3177
2,0.5,0.1,0.25,0.4,0.0,0.05,-0.05,7,False,False,0.4036,0.009,5.2002,223,2.62,0.3177
2,0.3,0.08,0.15,0.4,0.05,0.05,-0.07,7,False,False,0.4118,0.0081,1.9845,153,2.35,0.3177
2,0.3,0.1,0.25,0.4,0.05,0.05,-0.05,7,False,False,0.4036,0.009,5.2002,223,2.62,0.3177
2,0.5,0.08,0.15,0.4,0.05,0.05,-0.07,7,False,False,0.4118,0.0081,1.9845,153,2.35,0.3177
2,0.3,0.1,0.25,0.4,0.0,0.05,-0.05,7,False,False,0.4036,0.009,5.2002,223,2.62,0.3177
2,0.5,0.05,0.15,0.4,0.05,0.05,-0.1,5,False,False,0.3709,0.0126,11.1907,213,5.09,0.3171
2,0.3,0.05,0.15,0.4,0.0,0.05,-0.1,5,False,False,0.3709,0.0126,11.1907,213,5.09,0.3171
2,0.5,0.05,0.15,0.4,0.0,0.05,-0.1,5,False,False,0.3709,0.0126,11.1907,213,5.09,0.3171
2,0.3,0.05,0.15,0.4,0.05,0.05,-0.1,5,False,False,0.3709,0.0126,11.1907,213,5.09,0.3171
2,0.5,0.1,0.25,0.5,0.0,0.07,-0.1,7,False,False,0.3437,0.0154,91.0503,323,5.04,0.3162
2,0.5,0.1,0.25,0.5,0.05,0.07,-0.1,7,False,False,0.3437,0.0154,91.0503,323,5.04,0.3162
2,0.3,0.08,0.2,0.5,0.0,0.05,-0.07,5,False,False,0.3859,0.0106,30.3976,355,3.37,0.316
2,0.3,0.08,0.25,0.3,0.0,0.07,-0.1,7,False,False,0.3438,0.019,8.7729,128,8.31,0.316
2,0.5,0.08,0.25,0.3,0.05,0.07,-0.1,7,False,False,0.3438,0.019,8.7729,128,8.31,0.316
2,0.3,0.08,0.25,0.3,0.05,0.07,-0.1,7,False,False,0.3438,0.019,8.7729,128,8.31,0.316
2,0.5,0.08,0.25,0.3,0.0,0.07,-0.1,7,False,False,0.3438,0.019,8.7729,128,8.31,0.316
2,0.3,0.08,0.2,0.5,0.05,0.05,-0.07,5,False,False,0.3859,0.0106,30.3976,355,3.37,0.316
2,0.3,0.08,0.15,0.4,0.05,0.05,-0.1,5,False,False,0.3595,0.0134,6.0424,153,7.02,0.3155
2,0.5,0.08,0.15,0.4,0.0,0.05,-0.1,5,False,False,0.3595,0.0134,6.0424,153,7.02,0.3155
2,0.5,0.08,0.15,0.4,0.05,0.05,-0.1,5,False,False,0.3595,0.0134,6.0424,153,7.02,0.3155
2,0.3,0.08,0.15,0.4,0.0,0.05,-0.1,5,False,False,0.3595,0.0134,6.0424,153,7.02,0.3155
2,0.5,0.08,0.2,0.5,0.05,0.05,-0.07,5,False,False,0.3853,0.0105,28.9025,353,3.36,0.3154
2,0.5,0.08,0.2,0.5,0.0,0.05,-0.07,5,False,False,0.3853,0.0105,28.9025,353,3.36,0.3154
2,0.5,0.08,0.12,0.4,0.05,0.05,-0.1,7,False,False,0.4432,0.0142,2.2069,88,3.5,0.3149
2,0.3,0.08,0.12,0.4,0.05,0.05,-0.1,7,False,False,0.4432,0.0142,2.2069,88,3.5,0.3149
2,0.3,0.08,0.12,0.4,0.0,0.05,-0.1,7,False,False,0.4432,0.0142,2.2069,88,3.5,0.3149
2,0.5,0.08,0.12,0.4,0.0,0.05,-0.1,7,False,False,0.4432,0.0142,2.2069,88,3.5,0.3149
2,0.3,0.1,0.25,0.5,0.0,0.07,-0.1,7,False,False,0.3415,0.0153,91.0503,325,5.08,0.3148
2,0.3,0.1,0.25,0.5,0.05,0.07,-0.1,7,False,False,0.3415,0.0153,91.0503,325,5.08,0.3148
2,0.5,0.05,0.15,0.5,0.05,0.05,-0.07,7,False,False,0.4305,0.0051,3.0998,367,1.71,0.314
2,0.3,0.05,0.15,0.5,0.05,0.05,-0.07,7,False,False,0.4305,0.0051,3.0998,367,1.71,0.314
2,0.5,0.05,0.15,0.5,0.0,0.05,-0.07,7,False,False,0.4305,0.0051,3.0998,367,1.71,0.314
2,0.3,0.05,0.15,0.5,0.0,0.05,-0.07,7,False,False,0.4305,0.0051,3.0998,367,1.71,0.314
2,0.5,0.1,0.2,0.5,0.0,0.05,-0.1,7,False,True,0.4706,0.0199,0.9116,34,7.24,0.3139
2,0.5,0.1,0.2,0.5,0.05,0.05,-0.1,7,False,True,0.4706,0.0199,0.9116,34,7.24,0.3139
2,0.3,0.1,0.2,0.5,0.05,0.05,-0.1,7,False,True,0.4706,0.0199,0.9116,34,7.24,0.3139
2,0.3,0.1,0.2,0.5,0.0,0.05,-0.1,7,False,True,0.4706,0.0199,0.9116,34,7.24,0.3139
3,0.3,0.1,0.25,0.5,0.0,0.05,-0.1,7,False,False,0.433,0.0135,2.3663,97,3.45,0.3135
3,0.3,0.1,0.25,0.5,0.05,0.05,-0.1,7,False,False,0.433,0.0135,2.3663,97,3.45,0.3135
3,0.5,0.1,0.2,0.4,0.05,0.05,-0.1,7,False,False,0.4524,0.0204,1.288,42,11.58,0.3131
3,0.5,0.1,0.2,0.4,0.0,0.05,-0.1,7,False,False,0.4524,0.0204,1.288,42,11.58,0.3131
2,0.5,0.05,0.25,0.4,0.05,0.07,-0.1,7,False,False,0.3313,0.016,127.2675,329,6.17,0.3131
2,0.5,0.05,0.25,0.4,0.0,0.07,-0.1,7,False,False,0.3313,0.016,127.2675,329,6.17,0.3131
3,0.3,0.1,0.2,0.4,0.05,0.05,-0.1,7,False,False,0.4524,0.0204,1.288,42,11.58,0.3131
2,0.3,0.05,0.25,0.4,0.0,0.07,-0.1,7,False,False,0.3313,0.016,127.2675,329,6.17,0.3131
3,0.3,0.1,0.2,0.4,0.0,0.05,-0.1,7,False,False,0.4524,0.0204,1.288,42,11.58,0.3131
2,0.3,0.05,0.25,0.4,0.05,0.07,-0.1,7,False,False,0.3313,0.016,127.2675,329,6.17,0.3131
2,0.3,0.08,0.2,0.5,0.0,0.05,-0.05,7,False,False,0.4169,0.0061,5.262,355,1.96,0.3121
2,0.3,0.08,0.2,0.5,0.05,0.05,-0.05,7,False,False,0.4169,0.0061,5.262,355,1.96,0.3121
3,0.3,0.05,0.25,0.5,0.0,0.05,-0.1,7,False,False,0.4272,0.0127,2.3402,103,3.29,0.3117
3,0.3,0.05,0.25,0.5,0.05,0.05,-0.1,7,False,False,0.4272,0.0127,2.3402,103,3.29,0.3117
2,0.5,0.08,0.2,0.5,0.0,0.05,-0.05,7,False,False,0.4164,0.006,4.9638,353,1.95,0.3115
2,0.5,0.08,0.2,0.5,0.05,0.05,-0.05,7,False,False,0.4164,0.006,4.9638,353,1.95,0.3115
2,0.5,0.08,0.25,0.5,0.0,0.07,-0.1,7,False,False,0.3358,0.0149,232.3032,402,5.15,0.3108
2,0.5,0.08,0.25,0.5,0.05,0.07,-0.1,7,False,False,0.3358,0.0149,232.3032,402,5.15,0.3108
2,0.5,0.1,0.25,0.5,0.0,0.05,-0.05,7,False,True,0.5122,0.0132,0.648,41,1.97,0.3106
2,0.3,0.1,0.25,0.5,0.0,0.05,-0.05,7,False,True,0.5122,0.0132,0.648,41,1.97,0.3106
2,0.3,0.1,0.25,0.5,0.05,0.05,-0.05,7,False,True,0.5122,0.0132,0.648,41,1.97,0.3106
2,0.5,0.1,0.25,0.5,0.05,0.05,-0.05,7,False,True,0.5122,0.0132,0.648,41,1.97,0.3106
3,0.3,0.08,0.25,0.5,0.0,0.05,-0.1,7,False,False,0.43,0.0126,2.1812,100,3.17,0.3105
3,0.5,0.1,0.25,0.5,0.0,0.05,-0.1,7,False,False,0.4316,0.0132,2.206,95,3.38,0.3105
3,0.3,0.08,0.25,0.5,0.05,0.05,-0.1,7,False,False,0.43,0.0126,2.1812,100,3.17,0.3105
3,0.5,0.1,0.25,0.5,0.05,0.05,-0.1,7,False,False,0.4316,0.0132,2.206,95,3.38,0.3105
2,0.5,0.1,0.2,0.4,0.05,0.05,-0.07,7,False,False,0.3838,0.0094,3.806,185,3.06,0.3102
2,0.3,0.1,0.2,0.4,0.0,0.05,-0.07,7,False,False,0.3838,0.0094,3.806,185,3.06,0.3102
2,0.3,0.1,0.2,0.4,0.05,0.05,-0.07,7,False,False,0.3838,0.0094,3.806,185,3.06,0.3102
2,0.5,0.1,0.2,0.4,0.0,0.05,-0.07,7,False,False,0.3838,0.0094,3.806,185,3.06,0.3102
2,0.3,0.05,0.12,0.4,0.0,0.05,-0.07,7,False,False,0.4257,0.0049,0.7471,148,1.75,0.3099
2,0.3,0.05,0.12,0.4,0.05,0.05,-0.07,7,False,False,0.4257,0.0049,0.7471,148,1.75,0.3099
2,0.5,0.05,0.12,0.4,0.05,0.05,-0.07,7,False,False,0.4257,0.0049,0.7471,148,1.75,0.3099
2,0.5,0.05,0.12,0.4,0.0,0.05,-0.07,7,False,False,0.4257,0.0049,0.7471,148,1.75,0.3099
2,0.3,0.08,0.25,0.5,0.0,0.07,-0.1,7,False,False,0.3342,0.0148,232.3032,404,5.19,0.3097
2,0.3,0.08,0.25,0.5,0.05,0.07,-0.1,7,False,False,0.3342,0.0148,232.3032,404,5.19,0.3097
2,0.3,0.1,0.2,0.4,0.0,0.07,-0.1,7,False,False,0.3189,0.0165,16.1145,185,7.47,0.3096
2,0.5,0.1,0.2,0.4,0.0,0.07,-0.1,7,False,False,0.3189,0.0165,16.1145,185,7.47,0.3096
2,0.3,0.1,0.2,0.4,0.05,0.07,-0.1,7,False,False,0.3189,0.0165,16.1145,185,7.47,0.3096
2,0.5,0.1,0.2,0.4,0.05,0.07,-0.1,7,False,False,0.3189,0.0165,16.1145,185,7.47,0.3096
2,0.3,0.1,0.25,0.5,0.0,0.05,-0.05,7,False,False,0.4092,0.0064,4.8886,325,2.08,0.3096
2,0.3,0.1,0.25,0.5,0.05,0.05,-0.05,7,False,False,0.4092,0.0064,4.8886,325,2.08,0.3096
2,0.5,0.05,0.15,0.4,0.05,0.05,-0.07,7,False,False,0.4178,0.0052,1.3918,213,1.85,0.3089
2,0.5,0.05,0.15,0.4,0.0,0.05,-0.07,7,False,False,0.4178,0.0052,1.3918,213,1.85,0.3089
2,0.3,0.05,0.15,0.4,0.0,0.05,-0.07,7,False,False,0.4178,0.0052,1.3918,213,1.85,0.3089
2,0.5,0.08,0.25,0.4,0.05,0.05,-0.07,5,False,False,0.3643,0.0113,15.9037,269,4.42,0.3089
2,0.3,0.08,0.25,0.4,0.05,0.05,-0.07,5,False,False,0.3643,0.0113,15.9037,269,4.42,0.3089
2,0.3,0.05,0.15,0.4,0.05,0.05,-0.07,7,False,False,0.4178,0.0052,1.3918,213,1.85,0.3089
2,0.3,0.08,0.25,0.4,0.0,0.05,-0.07,5,False,False,0.3643,0.0113,15.9037,269,4.42,0.3089
2,0.5,0.1,0.25,0.5,0.05,0.05,-0.05,7,False,False,0.4087,0.0063,4.6081,323,2.07,0.3089
2,0.5,0.08,0.25,0.4,0.0,0.05,-0.07,5,False,False,0.3643,0.0113,15.9037,269,4.42,0.3089
2,0.5,0.1,0.25,0.5,0.0,0.05,-0.05,7,False,False,0.4087,0.0063,4.6081,323,2.07,0.3089
3,0.5,0.05,0.25,0.5,0.05,0.05,-0.1,7,False,False,0.4257,0.0125,2.1812,101,3.23,0.3087
3,0.5,0.05,0.25,0.5,0.0,0.05,-0.1,7,False,False,0.4257,0.0125,2.1812,101,3.23,0.3087
2,0.5,0.1,0.2,0.4,0.0,0.05,-0.1,5,False,False,0.3405,0.0138,10.3406,185,8.99,0.3084
2,0.5,0.1,0.2,0.4,0.05,0.05,-0.1,5,False,False,0.3405,0.0138,10.3406,185,8.99,0.3084
2,0.3,0.1,0.2,0.4,0.0,0.05,-0.1,5,False,False,0.3405,0.0138,10.3406,185,8.99,0.3084
2,0.3,0.1,0.25,0.5,0.0,0.05,-0.07,7,False,True,0.5122,0.0126,0.6018,41,1.88,0.3084
2,0.5,0.1,0.25,0.5,0.05,0.05,-0.07,7,False,True,0.5122,0.0126,0.6018,41,1.88,0.3084
2,0.3,0.1,0.25,0.5,0.05,0.05,-0.07,7,False,True,0.5122,0.0126,0.6018,41,1.88,0.3084
2,0.5,0.1,0.25,0.5,0.0,0.05,-0.07,7,False,True,0.5122,0.0126,0.6018,41,1.88,0.3084
2,0.3,0.1,0.2,0.4,0.05,0.05,-0.1,5,False,False,0.3405,0.0138,10.3406,185,8.99,0.3084
2,0.3,0.05,0.25,0.5,0.0,0.05,-0.07,5,False,False,0.3865,0.0086,51.9506,520,2.76,0.3083
2,0.3,0.05,0.25,0.5,0.05,0.05,-0.07,5,False,False,0.3865,0.0086,51.9506,520,2.76,0.3083
2,0.5,0.05,0.25,0.5,0.05,0.05,-0.07,5,False,False,0.3861,0.0085,49.4292,518,2.76,0.3079
2,0.5,0.05,0.25,0.5,0.0,0.05,-0.07,5,False,False,0.3861,0.0085,49.4292,518,2.76,0.3079
3,0.5,0.08,0.25,0.5,0.0,0.05,-0.1,7,False,False,0.4286,0.0123,2.0297,98,3.12,0.3075
3,0.5,0.08,0.25,0.5,0.05,0.05,-0.1,7,False,False,0.4286,0.0123,2.0297,98,3.12,0.3075
2,0.5,0.1,0.15,0.5,0.0,0.05,-0.07,7,False,False,0.407,0.006,1.3133,172,2.04,0.3071
2,0.5,0.1,0.15,0.5,0.05,0.05,-0.07,7,False,False,0.407,0.006,1.3133,172,2.04,0.3071
2,0.3,0.1,0.15,0.5,0.05,0.05,-0.07,7,False,False,0.407,0.006,1.3133,172,2.04,0.3071
2,0.3,0.1,0.15,0.5,0.0,0.05,-0.07,7,False,False,0.407,0.006,1.3133,172,2.04,0.3071
2,0.3,0.1,0.25,0.5,0.05,0.05,-0.07,5,False,False,0.3723,0.0098,17.4221,325,3.43,0.3069
2,0.5,0.05,0.25,0.4,0.0,0.05,-0.1,7,False,True,0.4545,0.0183,1.1461,44,5.5,0.3069
2,0.3,0.05,0.25,0.4,0.05,0.05,-0.1,7,False,True,0.4545,0.0183,1.1461,44,5.5,0.3069
2,0.3,0.05,0.25,0.4,0.0,0.05,-0.1,7,False,True,0.4545,0.0183,1.1461,44,5.5,0.3069
2,0.3,0.1,0.25,0.5,0.0,0.05,-0.07,5,False,False,0.3723,0.0098,17.4221,325,3.43,0.3069
2,0.5,0.05,0.25,0.4,0.05,0.05,-0.1,7,False,True,0.4545,0.0183,1.1461,44,5.5,0.3069
2,0.5,0.08,0.25,0.3,0.05,0.05,-0.05,7,False,False,0.4062,0.0096,2.1131,128,2.78,0.3067
2,0.3,0.08,0.25,0.3,0.05,0.05,-0.05,7,False,False,0.4062,0.0096,2.1131,128,2.78,0.3067
2,0.5,0.08,0.25,0.3,0.0,0.05,-0.05,7,False,False,0.4062,0.0096,2.1131,128,2.78,0.3067
2,0.3,0.08,0.25,0.3,0.0,0.05,-0.05,7,False,False,0.4062,0.0096,2.1131,128,2.78,0.3067
2,0.5,0.1,0.25,0.5,0.0,0.05,-0.07,5,False,False,0.3715,0.0097,16.5449,323,3.41,0.3061
2,0.5,0.1,0.25,0.5,0.05,0.05,-0.07,5,False,False,0.3715,0.0097,16.5449,323,3.41,0.3061
2,0.3,0.05,0.25,0.5,0.0,0.05,-0.05,7,False,False,0.4154,0.0047,5.9002,520,1.81,0.3058
2,0.3,0.05,0.25,0.5,0.05,0.05,-0.05,7,False,False,0.4154,0.0047,5.9002,520,1.81,0.3058
2,0.5,0.08,0.2,0.4,0.0,0.05,-0.05,7,False,False,0.3939,0.0071,3.2166,231,2.38,0.3056
2,0.5,0.08,0.2,0.4,0.05,0.05,-0.05,7,False,False,0.3939,0.0071,3.2166,231,2.38,0.3056
2,0.3,0.08,0.2,0.4,0.05,0.05,-0.05,7,False,False,0.3939,0.0071,3.2166,231,2.38,0.3056
2,0.5,0.1,0.2,0.5,0.05,0.07,-0.1,7,False,False,0.3321,0.014,30.969,274,4.84,0.3056
2,0.5,0.1,0.2,0.5,0.0,0.07,-0.1,7,False,False,0.3321,0.014,30.969,274,4.84,0.3056
2,0.3,0.08,0.2,0.4,0.0,0.05,-0.05,7,False,False,0.3939,0.0071,3.2166,231,2.38,0.3056
3,0.3,0.1,0.25,0.5,0.05,0.05,-0.07,7,False,False,0.433,0.0115,1.7848,97,2.77,0.3054
2,0.3,0.08,0.2,0.4,0.0,0.07,-0.1,7,False,False,0.316,0.0158,28.2368,231,7.03,0.3054
3,0.3,0.1,0.25,0.5,0.0,0.05,-0.07,7,False,False,0.433,0.0115,1.7848,97,2.77,0.3054
2,0.5,0.08,0.2,0.4,0.0,0.07,-0.1,7,False,False,0.316,0.0158,28.2368,231,7.03,0.3054
2,0.5,0.08,0.2,0.4,0.05,0.07,-0.1,7,False,False,0.316,0.0158,28.2368,231,7.03,0.3054
2,0.3,0.08,0.2,0.4,0.05,0.07,-0.1,7,False,False,0.316,0.0158,28.2368,231,7.03,0.3054
2,0.5,0.05,0.25,0.5,0.0,0.05,-0.05,7,False,False,0.4151,0.0046,5.5716,518,1.8,0.3053
2,0.5,0.1,0.25,0.3,0.05,0.07,-0.1,7,False,False,0.3426,0.0198,6.4891,108,9.74,0.3053
2,0.3,0.1,0.25,0.3,0.05,0.07,-0.1,7,False,False,0.3426,0.0198,6.4891,108,9.74,0.3053
2,0.5,0.1,0.25,0.3,0.0,0.07,-0.1,7,False,False,0.3426,0.0198,6.4891,108,9.74,0.3053
2,0.3,0.1,0.25,0.3,0.0,0.07,-0.1,7,False,False,0.3426,0.0198,6.4891,108,9.74,0.3053
2,0.5,0.05,0.25,0.5,0.05,0.05,-0.05,7,False,False,0.4151,0.0046,5.5716,518,1.8,0.3053
3,0.3,0.1,0.25,0.4,0.0,0.07,-0.1,7,False,False,0.3692,0.0239,3.3812,65,14.96,0.3049
3,0.5,0.1,0.25,0.4,0.05,0.07,-0.1,7,False,False,0.3692,0.0239,3.3812,65,14.96,0.3049
3,0.3,0.1,0.25,0.4,0.05,0.07,-0.1,7,False,False,0.3692,0.0239,3.3812,65,14.96,0.3049
3,0.5,0.1,0.25,0.4,0.0,0.07,-0.1,7,False,False,0.3692,0.0239,3.3812,65,14.96,0.3049
2,0.3,0.1,0.15,0.5,0.0,0.05,-0.1,5,False,False,0.3547,0.0113,5.0092,172,4.76,0.3047
2,0.3,0.1,0.15,0.5,0.05,0.05,-0.1,5,False,False,0.3547,0.0113,5.0092,172,4.76,0.3047
