min_consecutive_limit_up,min_entity_board_ratio,pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,volume_shrink_ratio_min,take_profit,stop_loss,hold_days,require_oversold,require_low_close,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,score
2,0.5,0.05,0.15,0.5,0.05,0.07,-0.07,7,False,False,0.272,0.001,-0.088,250,2.82,0.3,1.69,0.2602
3,0.3,0.05,0.25,0.5,0.05,0.07,-0.05,3,False,False,0.1429,0.0017,0.0663,56,7.25,0.81,4.69,0.2601
3,0.3,0.05,0.25,0.5,0.0,0.07,-0.05,3,False,False,0.1429,0.0017,0.0663,56,7.25,0.81,4.69,0.2601
2,0.3,0.05,0.12,0.4,0.05,0.1,-0.07,5,False,False,0.1429,0.002,0.0782,105,6.91,0.62,3.68,0.2589
2,0.5,0.05,0.12,0.4,0.05,0.1,-0.07,5,False,False,0.1429,0.002,0.0782,105,6.91,0.62,3.68,0.2589
2,0.3,0.05,0.12,0.4,0.0,0.1,-0.07,5,False,False,0.1429,0.002,0.0782,105,6.91,0.62,3.68,0.2589
2,0.5,0.05,0.12,0.4,0.0,0.1,-0.07,5,False,False,0.1429,0.002,0.0782,105,6.91,0.62,3.68,0.2589
3,0.3,0.08,0.2,0.5,0.05,0.1,-0.1,3,False,False,0.1,0.0038,0.1321,40,14.82,1.58,1.9,0.257
3,0.3,0.08,0.2,0.5,0.0,0.1,-0.1,3,False,False,0.1,0.0038,0.1321,40,14.82,1.58,1.9,0.257
3,0.5,0.05,0.2,0.5,0.05,0.1,-0.1,3,False,False,0.1,0.0038,0.1321,40,14.82,1.58,1.9,0.257
3,0.5,0.05,0.2,0.5,0.0,0.1,-0.1,3,False,False,0.1,0.0038,0.1321,40,14.82,1.58,1.9,0.257
2,0.3,0.08,0.2,0.5,0.05,0.07,-0.1,7,False,True,0.1875,0.0032,0.0737,32,5.78,1.17,2.55,0.2566
2,0.5,0.08,0.2,0.5,0.05,0.07,-0.1,7,False,True,0.1875,0.0032,0.0737,32,5.78,1.17,2.55,0.2566
2,0.5,0.08,0.2,0.5,0.0,0.07,-0.1,7,False,True,0.1875,0.0032,0.0737,32,5.78,1.17,2.55,0.2566
2,0.3,0.08,0.2,0.5,0.0,0.07,-0.1,7,False,True,0.1875,0.0032,0.0737,32,5.78,1.17,2.55,0.2566
2,0.5,0.05,0.15,0.4,0.05,0.05,-0.05,3,False,False,0.2313,0.0009,0.044,147,3.6,0.41,1.81,0.255
2,0.3,0.05,0.15,0.4,0.05,0.05,-0.05,3,False,False,0.2313,0.0009,0.044,147,3.6,0.41,1.81,0.255
2,0.5,0.05,0.15,0.4,0.0,0.05,-0.05,3,False,False,0.2313,0.0009,0.044,147,3.6,0.41,1.81,0.255
2,0.3,0.05,0.15,0.4,0.0,0.05,-0.05,3,False,False,0.2313,0.0009,0.044,147,3.6,0.41,1.81,0.255
3,0.3,0.1,0.25,0.4,0.0,0.05,-0.07,3,False,False,0.1892,0.0023,0.0717,37,5.76,1.24,2.24,0.2543
3,0.5,0.1,0.25,0.4,0.05,0.05,-0.07,3,False,False,0.1892,0.0023,0.0717,37,5.76,1.24,2.24,0.2543
3,0.5,0.1,0.25,0.4,0.0,0.05,-0.07,3,False,False,0.1892,0.0023,0.0717,37,5.76,1.24,2.24,0.2543
3,0.3,0.1,0.25,0.4,0.05,0.05,-0.07,3,False,False,0.1892,0.0023,0.0717,37,5.76,1.24,2.24,0.2543
2,0.3,0.05,0.15,0.4,0.0,0.1,-0.05,7,False,False,0.1769,0.0014,-0.0212,147,5.01,0.39,2.6,0.2531
2,0.5,0.05,0.15,0.4,0.0,0.1,-0.05,7,False,False,0.1769,0.0014,-0.0212,147,5.01,0.39,2.6,0.2531
2,0.5,0.05,0.15,0.4,0.05,0.1,-0.05,7,False,False,0.1769,0.0014,-0.0212,147,5.01,0.39,2.6,0.2531
2,0.3,0.05,0.15,0.4,0.05,0.1,-0.05,7,False,False,0.1769,0.0014,-0.0212,147,5.01,0.39,2.6,0.2531
2,0.5,0.05,0.15,0.5,0.0,0.1,-0.07,7,False,False,0.192,0.0013,-0.1002,250,4.5,0.35,2.36,0.2526
2,0.3,0.05,0.15,0.5,0.0,0.1,-0.07,7,False,False,0.192,0.0013,-0.1002,250,4.5,0.35,2.36,0.2526
2,0.5,0.05,0.15,0.5,0.05,0.1,-0.07,7,False,False,0.192,0.0013,-0.1002,250,4.5,0.35,2.36,0.2526
2,0.3,0.05,0.15,0.5,0.05,0.1,-0.07,7,False,False,0.192,0.0013,-0.1002,250,4.5,0.35,2.36,0.2526
2,0.5,0.08,0.25,0.5,0.0,0.1,-0.05,3,False,False,0.1061,0.0016,0.2043,245,9.82,0.61,2.67,0.2518
2,0.5,0.08,0.25,0.5,0.05,0.1,-0.05,3,False,False,0.1061,0.0016,0.2043,245,9.82,0.61,2.67,0.2518
2,0.5,0.1,0.15,0.5,0.05,0.07,-0.05,3,False,False,0.1518,0.0015,0.1028,112,6.5,0.67,2.9,0.2517
2,0.3,0.1,0.15,0.5,0.05,0.07,-0.05,3,False,False,0.1518,0.0015,0.1028,112,6.5,0.67,2.9,0.2517
2,0.3,0.1,0.15,0.5,0.0,0.07,-0.05,3,False,False,0.1518,0.0015,0.1028,112,6.5,0.67,2.9,0.2517
2,0.5,0.1,0.15,0.5,0.0,0.07,-0.05,3,False,False,0.1518,0.0015,0.1028,112,6.5,0.67,2.9,0.2517
2,0.3,0.08,0.25,0.5,0.05,0.1,-0.05,3,False,False,0.1053,0.0016,0.2043,247,9.91,0.61,2.65,0.2507
2,0.3,0.08,0.25,0.5,0.0,0.1,-0.05,3,False,False,0.1053,0.0016,0.2043,247,9.91,0.61,2.65,0.2507
2,0.5,0.1,0.15,0.3,0.05,0.1,-0.07,5,False,False,0.0789,0.0033,0.1046,38,18.48,1.38,3.0,0.2505
2,0.3,0.1,0.15,0.3,0.05,0.1,-0.07,7,False,False,0.0789,0.0033,0.1046,38,18.48,1.38,3.0,0.2505
2,0.3,0.1,0.15,0.3,0.05,0.1,-0.07,5,False,False,0.0789,0.0033,0.1046,38,18.48,1.38,3.0,0.2505
2,0.3,0.1,0.15,0.3,0.0,0.1,-0.07,7,False,False,0.0789,0.0033,0.1046,38,18.48,1.38,3.0,0.2505
2,0.5,0.05,0.15,0.5,0.0,0.1,-0.1,5,False,True,0.1026,0.0028,0.081,39,12.17,1.1,3.91,0.2505
2,0.5,0.1,0.15,0.3,0.05,0.1,-0.07,3,False,False,0.0789,0.0033,0.1046,38,18.48,1.38,3.0,0.2505
2,0.5,0.1,0.15,0.3,0.05,0.1,-0.07,7,False,False,0.0789,0.0033,0.1046,38,18.48,1.38,3.0,0.2505
2,0.3,0.05,0.15,0.5,0.05,0.1,-0.1,5,False,True,0.1026,0.0028,0.081,39,12.17,1.1,3.91,0.2505
2,0.3,0.1,0.15,0.3,0.05,0.1,-0.07,3,False,False,0.0789,0.0033,0.1046,38,18.48,1.38,3.0,0.2505
2,0.3,0.05,0.15,0.5,0.0,0.1,-0.1,5,False,True,0.1026,0.0028,0.081,39,12.17,1.1,3.91,0.2505
2,0.3,0.1,0.15,0.3,0.0,0.1,-0.07,3,False,False,0.0789,0.0033,0.1046,38,18.48,1.38,3.0,0.2505
2,0.3,0.1,0.15,0.3,0.0,0.1,-0.07,5,False,False,0.0789,0.0033,0.1046,38,18.48,1.38,3.0,0.2505
3,0.3,0.05,0.2,0.5,0.0,0.1,-0.1,3,False,False,0.0952,0.0037,0.1321,42,15.64,1.54,1.81,0.2505
2,0.5,0.1,0.15,0.3,0.0,0.1,-0.07,7,False,False,0.0789,0.0033,0.1046,38,18.48,1.38,3.0,0.2505
2,0.5,0.1,0.15,0.3,0.0,0.1,-0.07,5,False,False,0.0789,0.0033,0.1046,38,18.48,1.38,3.0,0.2505
2,0.5,0.1,0.15,0.3,0.0,0.1,-0.07,3,False,False,0.0789,0.0033,0.1046,38,18.48,1.38,3.0,0.2505
3,0.3,0.05,0.2,0.5,0.05,0.1,-0.1,3,False,False,0.0952,0.0037,0.1321,42,15.64,1.54,1.81,0.2505
2,0.5,0.05,0.15,0.5,0.05,0.1,-0.1,5,False,True,0.1026,0.0028,0.081,39,12.17,1.1,3.91,0.2505
3,0.5,0.05,0.25,0.4,0.05,0.05,-0.07,3,False,False,0.1842,0.0023,0.0717,38,5.95,1.22,2.18,0.2503
3,0.3,0.05,0.25,0.4,0.05,0.05,-0.07,3,False,False,0.1842,0.0023,0.0717,38,5.95,1.22,2.18,0.2503
3,0.3,0.08,0.25,0.4,0.05,0.05,-0.07,3,False,False,0.1842,0.0023,0.0717,38,5.95,1.22,2.18,0.2503
3,0.3,0.08,0.25,0.4,0.0,0.05,-0.07,3,False,False,0.1842,0.0023,0.0717,38,5.95,1.22,2.18,0.2503
3,0.5,0.08,0.25,0.4,0.0,0.05,-0.07,3,False,False,0.1842,0.0023,0.0717,38,5.95,1.22,2.18,0.2503
3,0.5,0.08,0.25,0.4,0.05,0.05,-0.07,3,False,False,0.1842,0.0023,0.0717,38,5.95,1.22,2.18,0.2503
3,0.3,0.05,0.25,0.4,0.0,0.05,-0.07,3,False,False,0.1842,0.0023,0.0717,38,5.95,1.22,2.18,0.2503
3,0.5,0.05,0.25,0.4,0.0,0.05,-0.07,3,False,False,0.1842,0.0023,0.0717,38,5.95,1.22,2.18,0.2503
2,0.5,0.1,0.12,0.5,0.05,0.07,-0.1,7,False,False,0.234,0.0029,0.0828,47,3.99,0.95,1.91,0.2497
2,0.5,0.1,0.12,0.5,0.0,0.07,-0.1,7,False,False,0.234,0.0029,0.0828,47,3.99,0.95,1.91,0.2497
2,0.3,0.1,0.12,0.5,0.0,0.07,-0.1,7,False,False,0.234,0.0029,0.0828,47,3.99,0.95,1.91,0.2497
2,0.3,0.1,0.12,0.5,0.05,0.07,-0.1,7,False,False,0.234,0.0029,0.0828,47,3.99,0.95,1.91,0.2497
2,0.5,0.05,0.25,0.5,0.05,0.07,-0.05,3,False,False,0.1779,0.0011,0.1208,326,5.07,0.45,2.09,0.2488
2,0.5,0.05,0.25,0.5,0.0,0.07,-0.05,3,False,False,0.1779,0.0011,0.1208,326,5.07,0.45,2.09,0.2488
2,0.3,0.05,0.25,0.5,0.0,0.07,-0.05,3,False,False,0.1768,0.0011,0.1208,328,5.1,0.45,2.08,0.248
2,0.3,0.05,0.25,0.5,0.05,0.07,-0.05,3,False,False,0.1768,0.0011,0.1208,328,5.1,0.45,2.08,0.248
2,0.5,0.08,0.12,0.4,0.0,0.05,-0.05,5,False,False,0.2941,0.0011,0.0274,68,2.6,0.47,2.66,0.2476
2,0.5,0.08,0.12,0.4,0.05,0.05,-0.05,5,False,False,0.2941,0.0011,0.0274,68,2.6,0.47,2.66,0.2476
2,0.3,0.08,0.12,0.4,0.05,0.05,-0.05,5,False,False,0.2941,0.0011,0.0274,68,2.6,0.47,2.66,0.2476
2,0.3,0.08,0.12,0.4,0.0,0.05,-0.05,5,False,False,0.2941,0.0011,0.0274,68,2.6,0.47,2.66,0.2476
2,0.3,0.08,0.12,0.3,0.05,0.1,-0.07,7,False,False,0.0968,0.004,0.0912,31,13.39,1.27,3.0,0.2469
2,0.5,0.08,0.12,0.3,0.0,0.1,-0.07,7,False,False,0.0968,0.004,0.0912,31,13.39,1.27,3.0,0.2469
2,0.5,0.08,0.12,0.3,0.05,0.1,-0.07,7,False,False,0.0968,0.004,0.0912,31,13.39,1.27,3.0,0.2469
2,0.3,0.08,0.12,0.3,0.0,0.1,-0.07,7,False,False,0.0968,0.004,0.0912,31,13.39,1.27,3.0,0.2469
2,0.3,0.08,0.12,0.4,0.0,0.05,-0.05,3,False,False,0.2353,0.0013,0.0547,68,3.68,0.64,2.84,0.2467
2,0.3,0.08,0.12,0.4,0.05,0.05,-0.05,3,False,False,0.2353,0.0013,0.0547,68,3.68,0.64,2.84,0.2467
2,0.5,0.08,0.12,0.4,0.0,0.05,-0.05,3,False,False,0.2353,0.0013,0.0547,68,3.68,0.64,2.84,0.2467
2,0.5,0.08,0.12,0.4,0.05,0.05,-0.05,3,False,False,0.2353,0.0013,0.0547,68,3.68,0.64,2.84,0.2467
2,0.5,0.1,0.25,0.5,0.0,0.1,-0.05,3,False,False,0.1064,0.0015,0.1539,188,9.8,0.61,2.37,0.2457
2,0.5,0.1,0.25,0.5,0.05,0.1,-0.05,3,False,False,0.1064,0.0015,0.1539,188,9.8,0.61,2.37,0.2457
2,0.3,0.1,0.25,0.5,0.0,0.1,-0.05,3,False,False,0.1053,0.0015,0.1539,190,9.92,0.61,2.34,0.2444
2,0.3,0.05,0.25,0.4,0.0,0.07,-0.07,3,False,True,0.1667,0.0016,0.0262,30,5.82,0.66,5.0,0.2444
2,0.5,0.05,0.25,0.4,0.0,0.07,-0.07,3,False,True,0.1667,0.0016,0.0262,30,5.82,0.66,5.0,0.2444
2,0.3,0.1,0.25,0.5,0.05,0.1,-0.05,3,False,False,0.1053,0.0015,0.1539,190,9.92,0.61,2.34,0.2444
2,0.3,0.05,0.25,0.4,0.05,0.07,-0.07,3,False,True,0.1667,0.0016,0.0262,30,5.82,0.66,5.0,0.2444
2,0.5,0.05,0.25,0.4,0.05,0.07,-0.07,3,False,True,0.1667,0.0016,0.0262,30,5.82,0.66,5.0,0.2444
2,0.3,0.1,0.15,0.3,0.0,0.1,-0.05,7,False,False,0.0789,0.0022,0.0583,38,15.35,0.92,5.0,0.2438
2,0.3,0.1,0.15,0.3,0.05,0.1,-0.05,7,False,False,0.0789,0.0022,0.0583,38,15.35,0.92,5.0,0.2438
2,0.5,0.1,0.15,0.3,0.05,0.1,-0.05,7,False,False,0.0789,0.0022,0.0583,38,15.35,0.92,5.0,0.2438
2,0.5,0.1,0.15,0.3,0.0,0.1,-0.05,7,False,False,0.0789,0.0022,0.0583,38,15.35,0.92,5.0,0.2438
2,0.5,0.1,0.12,0.5,0.0,0.07,-0.1,5,False,False,0.1702,0.003,0.1058,47,6.51,1.17,1.78,0.2435
2,0.3,0.1,0.12,0.5,0.05,0.07,-0.1,5,False,False,0.1702,0.003,0.1058,47,6.51,1.17,1.78,0.2435
2,0.5,0.1,0.12,0.5,0.05,0.07,-0.1,5,False,False,0.1702,0.003,0.1058,47,6.51,1.17,1.78,0.2435
2,0.3,0.1,0.12,0.5,0.0,0.07,-0.1,5,False,False,0.1702,0.003,0.1058,47,6.51,1.17,1.78,0.2435
2,0.3,0.1,0.12,0.4,0.05,0.07,-0.07,7,False,False,0.2059,0.0025,0.0565,34,4.68,0.94,2.65,0.2429
2,0.5,0.1,0.12,0.4,0.05,0.07,-0.07,7,False,False,0.2059,0.0025,0.0565,34,4.68,0.94,2.65,0.2429
2,0.3,0.1,0.12,0.4,0.0,0.07,-0.07,7,False,False,0.2059,0.0025,0.0565,34,4.68,0.94,2.65,0.2429
2,0.5,0.1,0.12,0.4,0.0,0.07,-0.07,7,False,False,0.2059,0.0025,0.0565,34,4.68,0.94,2.65,0.2429
2,0.3,0.1,0.12,0.5,0.05,0.05,-0.1,5,False,False,0.234,0.0023,0.0803,47,4.13,1.01,1.4,0.2412
2,0.5,0.1,0.12,0.5,0.05,0.05,-0.1,5,False,False,0.234,0.0023,0.0803,47,4.13,1.01,1.4,0.2412
2,0.5,0.1,0.12,0.5,0.0,0.05,-0.1,5,False,False,0.234,0.0023,0.0803,47,4.13,1.01,1.4,0.2412
2,0.3,0.1,0.12,0.5,0.0,0.05,-0.1,5,False,False,0.234,0.0023,0.0803,47,4.13,1.01,1.4,0.2412
3,0.5,0.1,0.25,0.5,0.05,0.1,-0.05,3,False,False,0.1176,0.0017,0.0465,51,8.78,0.66,4.94,0.2402
3,0.5,0.1,0.25,0.5,0.0,0.1,-0.05,3,False,False,0.1176,0.0017,0.0465,51,8.78,0.66,4.94,0.2402
2,0.3,0.05,0.12,0.3,0.0,0.1,-0.05,7,False,False,0.1395,0.002,0.0269,43,7.0,0.59,5.0,0.2393
2,0.5,0.05,0.12,0.3,0.05,0.1,-0.05,7,False,False,0.1395,0.002,0.0269,43,7.0,0.59,5.0,0.2393
2,0.5,0.05,0.12,0.3,0.0,0.1,-0.05,7,False,False,0.1395,0.002,0.0269,43,7.0,0.59,5.0,0.2393
2,0.3,0.05,0.12,0.3,0.05,0.1,-0.05,7,False,False,0.1395,0.002,0.0269,43,7.0,0.59,5.0,0.2393
2,0.5,0.05,0.2,0.4,0.0,0.1,-0.05,5,False,False,0.1497,0.0013,0.0154,187,6.19,0.41,2.13,0.2381
2,0.5,0.05,0.2,0.4,0.05,0.1,-0.05,5,False,False,0.1497,0.0013,0.0154,187,6.19,0.41,2.13,0.2381
2,0.3,0.05,0.2,0.4,0.05,0.1,-0.05,5,False,False,0.1497,0.0013,0.0154,187,6.19,0.41,2.13,0.2381
2,0.3,0.05,0.2,0.4,0.0,0.1,-0.05,5,False,False,0.1497,0.0013,0.0154,187,6.19,0.41,2.13,0.2381
3,0.5,0.08,0.25,0.5,0.05,0.1,-0.05,3,False,False,0.1154,0.0016,0.0465,52,8.97,0.65,4.84,0.2374
3,0.5,0.08,0.25,0.5,0.0,0.1,-0.05,3,False,False,0.1154,0.0016,0.0465,52,8.97,0.65,4.84,0.2374
2,0.5,0.08,0.25,0.5,0.0,0.1,-0.05,5,False,False,0.1469,0.0012,0.0061,245,6.3,0.39,2.27,0.2372
2,0.5,0.08,0.25,0.5,0.05,0.1,-0.05,5,False,False,0.1469,0.0012,0.0061,245,6.3,0.39,2.27,0.2372
2,0.3,0.08,0.25,0.5,0.0,0.1,-0.05,5,False,False,0.1457,0.0012,0.0061,247,6.36,0.39,2.25,0.2362
2,0.3,0.08,0.25,0.5,0.05,0.1,-0.05,5,False,False,0.1457,0.0012,0.0061,247,6.36,0.39,2.25,0.2362
2,0.3,0.1,0.12,0.4,0.05,0.07,-0.05,5,False,False,0.1471,0.0017,0.0406,34,6.97,0.81,4.13,0.236
2,0.5,0.1,0.12,0.4,0.05,0.07,-0.05,5,False,False,0.1471,0.0017,0.0406,34,6.97,0.81,4.13,0.236
2,0.3,0.1,0.12,0.4,0.0,0.07,-0.05,3,False,False,0.1471,0.0017,0.0406,34,6.97,0.81,4.13,0.236
2,0.5,0.1,0.12,0.4,0.0,0.07,-0.05,5,False,False,0.1471,0.0017,0.0406,34,6.97,0.81,4.13,0.236
2,0.5,0.1,0.12,0.4,0.0,0.07,-0.05,3,False,False,0.1471,0.0017,0.0406,34,6.97,0.81,4.13,0.236
2,0.3,0.1,0.12,0.4,0.0,0.07,-0.05,5,False,False,0.1471,0.0017,0.0406,34,6.97,0.81,4.13,0.236
2,0.3,0.1,0.12,0.4,0.05,0.07,-0.05,3,False,False,0.1471,0.0017,0.0406,34,6.97,0.81,4.13,0.236
2,0.5,0.1,0.12,0.4,0.05,0.07,-0.05,3,False,False,0.1471,0.0017,0.0406,34,6.97,0.81,4.13,0.236
3,0.3,0.1,0.25,0.5,0.05,0.1,-0.05,3,False,False,0.1132,0.0016,0.0465,53,9.17,0.65,4.75,0.2348
2,0.3,0.05,0.15,0.4,0.0,0.05,-0.05,5,False,False,0.2925,0.0004,-0.0458,147,2.49,0.18,0.84,0.2348
2,0.3,0.05,0.15,0.4,0.05,0.05,-0.05,5,False,False,0.2925,0.0004,-0.0458,147,2.49,0.18,0.84,0.2348
2,0.5,0.05,0.15,0.4,0.05,0.05,-0.05,5,False,False,0.2925,0.0004,-0.0458,147,2.49,0.18,0.84,0.2348
2,0.5,0.05,0.15,0.4,0.0,0.05,-0.05,5,False,False,0.2925,0.0004,-0.0458,147,2.49,0.18,0.84,0.2348
3,0.3,0.1,0.25,0.5,0.0,0.1,-0.05,3,False,False,0.1132,0.0016,0.0465,53,9.17,0.65,4.75,0.2348
2,0.3,0.08,0.12,0.4,0.0,0.1,-0.07,5,False,False,0.1029,0.0025,0.0969,68,10.85,0.82,3.43,0.2344
2,0.3,0.08,0.12,0.4,0.05,0.1,-0.07,5,False,False,0.1029,0.0025,0.0969,68,10.85,0.82,3.43,0.2344
2,0.5,0.08,0.12,0.4,0.05,0.1,-0.07,5,False,False,0.1029,0.0025,0.0969,68,10.85,0.82,3.43,0.2344
2,0.5,0.08,0.12,0.4,0.0,0.1,-0.07,5,False,False,0.1029,0.0025,0.0969,68,10.85,0.82,3.43,0.2344
2,0.3,0.05,0.12,0.5,0.0,0.05,-0.07,7,False,False,0.3838,-0.0005,-0.2807,185,1.56,-0.16,-0.81,0.2343
2,0.3,0.05,0.12,0.5,0.05,0.05,-0.07,7,False,False,0.3838,-0.0005,-0.2807,185,1.56,-0.16,-0.81,0.2343
2,0.5,0.05,0.12,0.5,0.0,0.05,-0.07,7,False,False,0.3838,-0.0005,-0.2807,185,1.56,-0.16,-0.81,0.2343
2,0.5,0.05,0.12,0.5,0.05,0.05,-0.07,7,False,False,0.3838,-0.0005,-0.2807,185,1.56,-0.16,-0.81,0.2343
3,0.5,0.1,0.25,0.4,0.0,0.07,-0.07,3,False,False,0.1351,0.0024,0.0725,37,8.7,1.18,2.34,0.2331
3,0.3,0.1,0.25,0.4,0.0,0.07,-0.07,3,False,False,0.1351,0.0024,0.0725,37,8.7,1.18,2.34,0.2331
3,0.3,0.1,0.25,0.4,0.05,0.07,-0.07,3,False,False,0.1351,0.0024,0.0725,37,8.7,1.18,2.34,0.2331
3,0.5,0.1,0.25,0.4,0.05,0.07,-0.07,3,False,False,0.1351,0.0024,0.0725,37,8.7,1.18,2.34,0.2331
3,0.3,0.08,0.25,0.5,0.0,0.1,-0.05,3,False,False,0.1111,0.0016,0.0465,54,9.37,0.64,4.66,0.2323
3,0.5,0.05,0.25,0.5,0.0,0.1,-0.05,3,False,False,0.1111,0.0016,0.0465,54,9.37,0.64,4.66,0.2323
3,0.3,0.08,0.25,0.5,0.05,0.1,-0.05,3,False,False,0.1111,0.0016,0.0465,54,9.37,0.64,4.66,0.2323
3,0.5,0.05,0.25,0.5,0.05,0.1,-0.05,3,False,False,0.1111,0.0016,0.0465,54,9.37,0.64,4.66,0.2323
3,0.5,0.1,0.2,0.5,0.0,0.07,-0.07,7,False,False,0.2432,0.002,0.0358,37,3.54,0.69,2.56,0.2322
3,0.5,0.1,0.2,0.5,0.05,0.07,-0.07,7,False,False,0.2432,0.002,0.0358,37,3.54,0.69,2.56,0.2322
3,0.5,0.08,0.25,0.4,0.05,0.07,-0.07,3,False,False,0.1316,0.0024,0.0725,38,8.97,1.16,2.28,0.2296
3,0.5,0.05,0.25,0.4,0.0,0.07,-0.07,3,False,False,0.1316,0.0024,0.0725,38,8.97,1.16,2.28,0.2296
3,0.5,0.08,0.25,0.4,0.0,0.07,-0.07,3,False,False,0.1316,0.0024,0.0725,38,8.97,1.16,2.28,0.2296
3,0.3,0.08,0.25,0.4,0.0,0.07,-0.07,3,False,False,0.1316,0.0024,0.0725,38,8.97,1.16,2.28,0.2296
3,0.3,0.05,0.25,0.4,0.05,0.07,-0.07,3,False,False,0.1316,0.0024,0.0725,38,8.97,1.16,2.28,0.2296
3,0.3,0.08,0.25,0.4,0.05,0.07,-0.07,3,False,False,0.1316,0.0024,0.0725,38,8.97,1.16,2.28,0.2296
3,0.3,0.05,0.25,0.4,0.0,0.07,-0.07,3,False,False,0.1316,0.0024,0.0725,38,8.97,1.16,2.28,0.2296
3,0.5,0.05,0.25,0.4,0.05,0.07,-0.07,3,False,False,0.1316,0.0024,0.0725,38,8.97,1.16,2.28,0.2296
2,0.5,0.05,0.25,0.4,0.05,0.1,-0.07,7,False,True,0.1667,0.0016,0.0078,30,5.54,0.49,5.0,0.2294
2,0.3,0.05,0.25,0.4,0.0,0.1,-0.07,7,False,True,0.1667,0.0016,0.0078,30,5.54,0.49,5.0,0.2294
2,0.5,0.05,0.25,0.4,0.0,0.1,-0.07,7,False,True,0.1667,0.0016,0.0078,30,5.54,0.49,5.0,0.2294
2,0.3,0.05,0.25,0.4,0.05,0.1,-0.07,7,False,True,0.1667,0.0016,0.0078,30,5.54,0.49,5.0,0.2294
2,0.3,0.1,0.15,0.4,0.05,0.1,-0.05,7,False,False,0.1316,0.002,0.0824,76,7.77,0.71,2.93,0.2285
2,0.5,0.1,0.15,0.4,0.05,0.1,-0.05,7,False,False,0.1316,0.002,0.0824,76,7.77,0.71,2.93,0.2285
2,0.5,0.1,0.15,0.4,0.0,0.1,-0.05,7,False,False,0.1316,0.002,0.0824,76,7.77,0.71,2.93,0.2285
2,0.3,0.1,0.15,0.4,0.0,0.1,-0.05,7,False,False,0.1316,0.002,0.0824,76,7.77,0.71,2.93,0.2285
2,0.3,0.08,0.12,0.3,0.05,0.07,-0.05,3,False,False,0.129,0.0021,0.0506,31,8.82,1.07,3.0,0.2284
2,0.5,0.08,0.12,0.3,0.0,0.07,-0.05,3,False,False,0.129,0.0021,0.0506,31,8.82,1.07,3.0,0.2284
2,0.3,0.08,0.12,0.3,0.0,0.07,-0.05,3,False,False,0.129,0.0021,0.0506,31,8.82,1.07,3.0,0.2284
2,0.5,0.08,0.12,0.3,0.05,0.07,-0.05,3,False,False,0.129,0.0021,0.0506,31,8.82,1.07,3.0,0.2284
3,0.3,0.05,0.25,0.5,0.05,0.1,-0.05,3,False,False,0.1071,0.0015,0.0465,56,9.76,0.63,4.5,0.2275
3,0.3,0.05,0.25,0.5,0.0,0.1,-0.05,3,False,False,0.1071,0.0015,0.0465,56,9.76,0.63,4.5,0.2275
2,0.5,0.05,0.12,0.3,0.05,0.1,-0.07,3,False,False,0.0465,0.0025,0.0911,43,35.86,1.25,3.0,0.2262
2,0.3,0.05,0.12,0.3,0.05,0.1,-0.07,3,False,False,0.0465,0.0025,0.0911,43,35.86,1.25,3.0,0.2262
2,0.3,0.05,0.12,0.3,0.0,0.1,-0.07,3,False,False,0.0465,0.0025,0.0911,43,35.86,1.25,3.0,0.2262
2,0.5,0.05,0.12,0.3,0.0,0.1,-0.07,3,False,False,0.0465,0.0025,0.0911,43,35.86,1.25,3.0,0.2262
2,0.3,0.1,0.15,0.5,0.0,0.1,-0.07,3,False,False,0.0893,0.0017,0.1177,112,12.55,0.71,2.48,0.226
2,0.5,0.1,0.15,0.5,0.05,0.1,-0.07,3,False,False,0.0893,0.0017,0.1177,112,12.55,0.71,2.48,0.226
2,0.3,0.1,0.15,0.5,0.05,0.1,-0.07,3,False,False,0.0893,0.0017,0.1177,112,12.55,0.71,2.48,0.226
2,0.5,0.1,0.15,0.5,0.0,0.1,-0.07,3,False,False,0.0893,0.0017,0.1177,112,12.55,0.71,2.48,0.226
2,0.5,0.05,0.2,0.5,0.0,0.07,-0.05,3,False,False,0.1794,0.0008,0.0113,301,4.88,0.32,1.5,0.2252
2,0.5,0.05,0.2,0.5,0.05,0.07,-0.05,3,False,False,0.1794,0.0008,0.0113,301,4.88,0.32,1.5,0.2252
2,0.5,0.1,0.12,0.4,0.05,0.05,-0.07,5,False,False,0.2353,0.0018,0.0422,34,3.87,0.84,1.9,0.2249
2,0.5,0.1,0.12,0.4,0.0,0.05,-0.07,5,False,False,0.2353,0.0018,0.0422,34,3.87,0.84,1.9,0.2249
2,0.3,0.1,0.12,0.4,0.0,0.05,-0.07,5,False,False,0.2353,0.0018,0.0422,34,3.87,0.84,1.9,0.2249
2,0.3,0.1,0.12,0.4,0.05,0.05,-0.07,5,False,False,0.2353,0.0018,0.0422,34,3.87,0.84,1.9,0.2249
2,0.5,0.08,0.2,0.5,0.0,0.1,-0.05,7,False,False,0.1773,0.0009,-0.1053,220,4.88,0.27,1.7,0.2247
2,0.5,0.08,0.2,0.5,0.05,0.1,-0.05,7,False,False,0.1773,0.0009,-0.1053,220,4.88,0.27,1.7,0.2247
